order_id,customer_id,order_date,category,product_price,quantity,discount_pct,shipping_cost,country,payment_method,customer_age,is_member,return_flag,rating,delivery_days,revenue
ORD109196,CUST3644,2023-05-24,Electronics,21.62,2,0,7.85,Brazil,Credit Card,23.0,1,0,5.0,2.0,43.24
ORD109197,CUST8612,2022-04-03,Beauty,119.67,4,10,10.13,France,Crypto,72.0,1,0,5.0,12.0,430.81
ORD109198,CUST5852,2022-09-01,Home & Garden,27.06,7,5,11.13,Mexico,Crypto,63.0,1,0,1.0,13.0,179.95
ORD109199,CUST2045,2023-09-07,Sports,45.94,8,15,5.6,France,PayPal,64.0,0,0,4.0,2.0,312.39
ORD109200,CUST7434,2022-05-06,Electronics,122.01,6,0,13.48,USA,Debit Card,39.0,1,0,3.0,7.0,732.06
ORD109201,CUST4556,2022-11-17,Clothing,96.62,9,0,19.97,Japan,PayPal,29.0,1,0,4.0,13.0,869.58
ORD109202,CUST8951,2022-12-04,Electronics,19.53,6,0,6.73,Mexico,PayPal,23.0,1,0,4.0,7.0,117.18
ORD109203,CUST7449,2023-08-22,Clothing,28.32,3,25,3.8,Japan,Crypto,31.0,1,0,3.0,14.0,63.72
ORD109204,CUST3681,2023-02-04,Home & Garden,98.07,1,0,3.76,Canada,Crypto,35.0,1,1,5.0,12.0,98.07
ORD109205,CUST4199,2022-08-30,Books,102.24,9,5,19.09,India,PayPal,40.0,1,0,4.0,8.0,874.15
ORD109206,CUST7768,2023-03-10,Books,29.79,3,10,13.29,Germany,Debit Card,37.0,1,0,3.0,13.0,80.43
ORD109207,CUST1938,2022-08-12,Home & Garden,31.05,1,5,8.97,Brazil,Bank Transfer,36.0,1,0,4.0,14.0,29.5
ORD109208,CUST8440,2022-05-28,Home & Garden,45.66,2,5,12.27,Japan,Credit Card,22.0,0,0,3.0,3.0,86.75
ORD109209,CUST5943,2022-04-20,Clothing,170.76,3,0,2.21,Brazil,Bank Transfer,49.0,1,0,5.0,8.0,512.28
ORD109210,CUST1441,2022-06-29,Food,119.23,8,0,14.49,Canada,Credit Card,43.0,1,0,4.0,11.0,953.84
ORD109211,CUST3550,2022-08-08,Home & Garden,76.1,8,0,9.03,Australia,Credit Card,66.0,1,0,5.0,10.0,608.8
ORD109212,CUST5225,2022-10-09,Clothing,9.08,2,0,6.52,Germany,Debit Card,59.0,0,0,,3.0,18.16
ORD109213,CUST8299,2023-03-27,Electronics,23.81,6,5,8.53,Germany,Debit Card,69.0,1,0,5.0,6.0,135.72
ORD109214,CUST1596,2023-02-23,Sports,25.36,2,0,3.66,India,Credit Card,57.0,1,0,4.0,12.0,50.72
ORD109215,CUST7054,2022-09-18,Home & Garden,181.67,7,0,4.07,Japan,Credit Card,48.0,1,0,4.0,5.0,1271.69
ORD109216,CUST2505,2023-08-27,Electronics,24.86,3,0,1.73,Japan,PayPal,71.0,1,1,5.0,13.0,74.58
ORD109217,CUST1861,2022-02-27,Beauty,149.03,8,10,8.94,UK,Credit Card,37.0,1,0,5.0,6.0,1073.02
ORD109218,CUST8557,2023-05-18,Sports,16.7,3,0,8.7,India,Debit Card,62.0,1,0,4.0,14.0,50.1
ORD109219,CUST3640,2023-07-01,Sports,18.37,6,0,1.24,Brazil,PayPal,29.0,1,1,3.0,8.0,110.22
ORD109220,CUST6094,2023-01-19,Electronics,59.01,1,20,0.31,USA,Credit Card,58.0,1,0,5.0,12.0,47.21
ORD109221,CUST7468,2023-12-18,Clothing,217.41,8,0,12.79,Mexico,PayPal,67.0,0,1,5.0,14.0,1739.28
ORD109222,CUST8236,2022-04-26,Toys,25.68,7,0,11.36,France,Crypto,63.0,1,0,5.0,11.0,179.76
ORD109223,CUST4731,2022-11-21,Beauty,1.53,1,5,5.99,Japan,Credit Card,27.0,1,0,5.0,14.0,1.45
ORD109224,CUST7591,2023-07-13,Clothing,5.07,7,5,12.4,Japan,Credit Card,70.0,1,0,5.0,4.0,33.72
ORD109225,CUST2551,2023-03-10,Electronics,47.35,5,30,0.46,Canada,Debit Card,59.0,1,1,4.0,14.0,165.72
ORD109226,CUST7962,2023-05-02,Clothing,5.64,2,25,12.68,India,PayPal,19.0,1,0,5.0,8.0,8.46
ORD109227,CUST6736,2023-12-01,Clothing,11.72,1,10,4.73,Australia,PayPal,73.0,1,0,4.0,11.0,10.55
ORD109228,CUST4236,2022-09-10,Sports,33.61,2,0,7.34,France,Credit Card,33.0,0,0,5.0,13.0,67.22
ORD109229,CUST6607,2022-10-12,Food,1.75,6,5,12.9,India,Credit Card,62.0,1,0,5.0,12.0,9.98
ORD109230,CUST2736,2022-05-29,Clothing,21.0,2,0,9.85,Germany,Debit Card,64.0,1,0,5.0,11.0,42.0
ORD109231,CUST7852,2023-01-07,Electronics,8.18,6,25,13.9,USA,Credit Card,58.0,1,0,4.0,12.0,36.81
ORD109232,CUST2449,2023-05-02,Beauty,5.48,8,10,6.98,UK,Crypto,61.0,1,0,4.0,6.0,39.46
ORD109233,CUST8864,2023-01-12,Electronics,12.65,8,10,7.71,India,Debit Card,67.0,1,0,5.0,3.0,91.08
ORD109234,CUST6953,2022-11-12,Toys,9.18,6,5,14.19,Mexico,PayPal,24.0,1,0,5.0,5.0,52.33
ORD109235,CUST1264,2022-01-22,Sports,58.17,5,5,13.27,France,Credit Card,72.0,1,0,3.0,11.0,276.31
ORD109236,CUST3659,2023-10-23,Toys,139.19,4,5,5.96,India,Crypto,36.0,1,0,5.0,14.0,528.92
ORD109237,CUST8509,2023-09-13,Electronics,21.38,6,0,9.96,Brazil,PayPal,38.0,1,0,5.0,1.0,128.28
ORD109238,CUST7975,2022-02-05,Electronics,16.19,5,10,4.51,India,Bank Transfer,42.0,0,0,4.0,4.0,72.86
ORD109239,CUST8893,2023-11-10,Home & Garden,20.14,4,30,14.19,Canada,Debit Card,68.0,1,0,4.0,1.0,56.39
ORD109240,CUST8445,2022-02-25,Home & Garden,8.76,6,0,7.81,USA,Debit Card,68.0,1,1,4.0,7.0,52.56
ORD109241,CUST3721,2023-12-09,Clothing,7.05,9,30,9.88,Australia,Debit Card,29.0,1,0,3.0,3.0,44.41
ORD109242,CUST2462,2023-11-19,Toys,4.6,9,20,6.86,India,PayPal,35.0,0,0,2.0,7.0,33.12
ORD109243,CUST5252,2022-09-03,Beauty,6.72,8,20,8.25,France,Debit Card,18.0,0,0,1.0,12.0,43.01
ORD109244,CUST2445,2022-09-17,Sports,234.72,1,20,3.28,Germany,Debit Card,58.0,1,0,3.0,8.0,187.78
ORD109245,CUST3298,2023-07-20,Electronics,14.46,9,25,0.46,Australia,PayPal,32.0,1,1,5.0,7.0,97.61
ORD109246,CUST3925,2023-01-29,Books,0.97,5,0,9.48,Mexico,Crypto,71.0,1,0,2.0,10.0,4.85
ORD109247,CUST2632,2022-11-13,Books,16.37,3,5,4.27,Germany,Bank Transfer,32.0,1,0,5.0,13.0,46.65
ORD109248,CUST7673,2023-10-17,Clothing,4.91,8,5,9.43,Mexico,Bank Transfer,73.0,0,0,5.0,7.0,37.32
ORD109249,CUST3374,2023-12-19,Toys,35.57,8,0,2.75,Brazil,Credit Card,22.0,0,0,4.0,12.0,284.56
ORD109250,CUST8104,2023-01-07,Electronics,31.25,9,30,9.81,Canada,Bank Transfer,34.0,1,0,4.0,4.0,196.88
ORD109251,CUST5990,2023-12-03,Clothing,35.41,2,10,8.15,Australia,Debit Card,52.0,1,0,3.0,3.0,63.74
ORD109252,CUST7240,2022-05-05,Electronics,31.54,4,5,7.47,Germany,PayPal,46.0,0,0,4.0,1.0,119.85
ORD109253,CUST1512,2023-07-02,Books,21.17,2,30,13.3,USA,Credit Card,23.0,0,0,4.0,10.0,29.64
ORD109254,CUST1215,2022-08-31,Sports,86.55,6,0,13.12,USA,PayPal,46.0,1,0,5.0,8.0,34.62
ORD109255,CUST8299,2023-03-30,Clothing,30.28,1,0,14.51,Canada,Debit Card,43.0,0,0,4.0,,30.28
ORD109256,CUST4331,2023-02-02,Electronics,112.47,3,0,4.36,Canada,Bank Transfer,73.0,1,0,5.0,8.0,337.41
ORD109257,CUST3172,2022-01-09,Electronics,291.9,2,0,2.22,USA,Debit Card,28.0,1,0,2.0,1.0,583.8
ORD109258,CUST4153,2023-02-07,Electronics,24.89,7,0,13.18,Australia,PayPal,60.0,0,1,2.0,5.0,174.23
ORD109259,CUST8450,2022-09-19,Home & Garden,28.35,8,10,4.45,Japan,Credit Card,18.0,1,0,3.0,6.0,204.12
ORD109260,CUST2706,2022-11-05,Electronics,60.37,2,0,0.83,France,Bank Transfer,33.0,1,1,3.0,13.0,120.74
ORD109261,CUST3106,2022-04-03,Clothing,198.72,9,30,1.91,Brazil,Bank Transfer,46.0,0,0,4.0,1.0,1251.94
ORD109262,CUST2567,2022-08-30,Beauty,18.48,1,20,8.82,India,Debit Card,29.0,1,0,4.0,2.0,14.78
ORD109263,CUST3208,2022-11-01,Home & Garden,76.03,2,0,6.87,Australia,Bank Transfer,32.0,1,0,5.0,11.0,152.06
ORD109264,CUST3331,2022-08-04,Books,12.34,3,20,13.41,UK,Debit Card,63.0,1,0,3.0,10.0,29.62
ORD109265,CUST3153,2022-06-14,Electronics,49.2,2,0,1.23,Japan,Crypto,54.0,0,0,5.0,11.0,98.4
ORD109266,CUST2128,2023-03-26,Clothing,106.14,1,0,0.51,Mexico,Debit Card,72.0,0,0,4.0,6.0,106.14
ORD109267,CUST4510,2023-10-09,Home & Garden,7.04,8,15,6.65,Australia,Bank Transfer,73.0,0,0,5.0,3.0,47.87
ORD109268,CUST5323,2022-11-21,Electronics,17.63,1,20,1.81,Mexico,Crypto,27.0,1,0,5.0,1.0,14.1
ORD109269,CUST8867,2023-10-22,Electronics,104.14,5,30,5.52,USA,Bank Transfer,34.0,1,0,4.0,6.0,364.49
ORD109270,CUST4653,2023-02-21,Beauty,69.37,6,5,12.32,Mexico,PayPal,32.0,0,0,5.0,1.0,395.41
ORD109271,CUST3365,2022-02-04,Toys,114.79,7,10,18.58,Canada,PayPal,67.0,1,0,3.0,,723.18
ORD109272,CUST6583,2022-10-08,Electronics,91.66,3,10,5.94,Australia,Crypto,42.0,0,0,,12.0,247.48
ORD109273,CUST5897,2022-03-24,Clothing,21.99,7,10,5.54,Brazil,Credit Card,25.0,0,0,5.0,5.0,138.54
ORD109274,CUST6718,2023-05-19,Toys,463.6,8,5,8.54,Mexico,PayPal,74.0,1,0,4.0,14.0,3523.36
ORD109275,CUST7001,2023-04-28,Electronics,39.03,3,0,11.3,France,Bank Transfer,39.0,1,0,4.0,11.0,117.09
ORD109276,CUST3921,2023-02-27,Sports,0.85,5,0,13.35,Japan,Credit Card,24.0,0,1,5.0,6.0,4.25
ORD109277,CUST5567,2022-12-07,Food,23.6,1,25,4.77,Germany,PayPal,26.0,0,0,5.0,5.0,17.7
ORD109278,CUST2079,2023-03-09,Food,18.86,9,0,13.27,Brazil,PayPal,20.0,1,1,5.0,3.0,169.74
ORD109279,CUST7768,2022-04-13,Home & Garden,86.0,8,0,5.43,UK,Debit Card,71.0,1,0,4.0,11.0,688.0
ORD109280,CUST7156,2022-06-14,Electronics,19.27,3,30,16.0,Australia,Bank Transfer,73.0,1,1,4.0,9.0,40.47
ORD109281,CUST4511,2023-12-17,Electronics,123.81,4,20,12.7,USA,Bank Transfer,26.0,1,0,4.0,5.0,396.19
ORD109282,CUST6137,2022-09-25,Beauty,64.7,1,30,3.92,France,PayPal,28.0,0,0,4.0,2.0,45.29
ORD109283,CUST3741,2023-06-03,Toys,9.97,1,0,8.58,Mexico,Credit Card,67.0,0,0,4.0,5.0,9.97
ORD109284,CUST4020,2022-03-09,Sports,27.98,6,5,5.82,Japan,Debit Card,24.0,1,0,5.0,6.0,159.49
ORD109285,CUST7256,2022-12-27,Books,13.06,6,20,10.93,India,Debit Card,74.0,1,0,4.0,2.0,62.69
ORD109286,CUST1228,2023-03-07,Books,41.34,9,10,6.52,Mexico,Credit Card,25.0,1,0,4.0,14.0,334.85
ORD109287,CUST1170,2023-09-09,Sports,12.96,5,0,4.34,Mexico,Debit Card,72.0,0,0,3.0,10.0,64.8
ORD109288,CUST1294,2023-07-15,Beauty,36.21,3,0,10.66,France,Debit Card,70.0,1,0,4.0,5.0,108.63
ORD109289,CUST5284,2022-12-01,Sports,23.88,6,10,9.72,India,PayPal,28.0,1,0,5.0,12.0,128.95
ORD109290,CUST1425,2023-04-10,Home & Garden,27.59,8,10,1.56,Germany,Debit Card,60.0,1,0,4.0,9.0,198.65
ORD109291,CUST6072,2023-12-13,Electronics,388.05,7,15,14.84,France,Debit Card,52.0,1,0,4.0,7.0,2308.9
ORD109292,CUST6198,2022-01-29,Books,21.49,3,15,12.52,USA,Credit Card,66.0,0,1,4.0,8.0,54.8
ORD109293,CUST7801,2022-02-23,Home & Garden,3.25,1,0,11.87,USA,Debit Card,66.0,1,0,4.0,12.0,3.25
ORD109294,CUST1918,2023-10-19,Clothing,112.06,4,10,7.02,France,Credit Card,71.0,1,0,4.0,13.0,403.42
ORD109295,CUST4253,2023-10-19,Books,111.0,6,15,2.48,Japan,PayPal,41.0,0,0,4.0,10.0,566.1
ORD109296,CUST1498,2022-07-08,Sports,3.08,4,0,13.85,USA,Credit Card,31.0,1,0,5.0,10.0,12.32
ORD109297,CUST6917,2023-10-08,Toys,14.28,5,0,4.57,UK,Debit Card,24.0,0,0,4.0,5.0,71.4
ORD109298,CUST3809,2023-03-31,Electronics,55.87,7,5,3.74,Canada,Credit Card,57.0,1,0,4.0,11.0,371.54
ORD109299,CUST5961,2023-10-19,Sports,62.12,5,0,8.93,India,PayPal,68.0,1,0,5.0,11.0,310.6
ORD109300,CUST1825,2022-05-20,Electronics,32.93,5,5,1.01,UK,Credit Card,53.0,1,0,2.0,7.0,156.42
ORD109301,CUST4779,2022-01-04,Toys,33.83,2,0,9.45,India,Bank Transfer,51.0,1,0,5.0,5.0,67.66
ORD109302,CUST2858,2023-02-15,Electronics,10.74,1,5,4.17,Canada,Debit Card,27.0,1,0,5.0,8.0,10.2
ORD109303,CUST3118,2022-07-24,Sports,1.86,4,25,7.15,Australia,PayPal,54.0,0,0,5.0,11.0,5.58
ORD109304,CUST7391,2023-10-06,Books,387.38,8,25,12.0,Germany,PayPal,70.0,0,0,4.0,10.0,2324.28
ORD109305,CUST1145,2022-11-09,Clothing,10.36,3,30,14.31,Mexico,Crypto,20.0,1,0,3.0,4.0,21.76
ORD109306,CUST6737,2022-11-18,Toys,40.93,6,5,13.52,Australia,Bank Transfer,50.0,1,0,4.0,1.0,233.3
ORD109307,CUST8942,2023-08-13,Beauty,27.37,2,0,15.07,UK,Debit Card,55.0,1,0,4.0,2.0,54.74
ORD109308,CUST6415,2022-03-26,Clothing,97.19,9,20,7.78,Mexico,PayPal,33.0,1,0,5.0,1.0,699.77
ORD109309,CUST7725,2022-04-24,Electronics,38.01,9,10,3.92,Mexico,Credit Card,71.0,1,0,3.0,12.0,307.88
ORD109310,CUST5565,2022-06-11,Clothing,39.81,4,15,7.0,Canada,Debit Card,67.0,1,0,3.0,4.0,135.35
ORD109311,CUST4577,2022-09-13,Clothing,1.4,8,0,11.28,Canada,PayPal,57.0,1,0,4.0,3.0,11.2
ORD109312,CUST1192,2023-06-13,Beauty,12.18,2,0,5.0,Australia,Debit Card,19.0,0,0,3.0,8.0,24.36
ORD109313,CUST6187,2024-01-01,Food,80.93,2,0,6.05,Germany,Bank Transfer,59.0,1,0,5.0,10.0,161.86
ORD109314,CUST7637,2023-10-27,Electronics,72.65,6,10,1.87,UK,Bank Transfer,71.0,0,0,2.0,9.0,392.31
ORD109315,CUST4888,2022-05-14,Home & Garden,10.57,2,30,11.51,Germany,PayPal,18.0,1,0,3.0,14.0,14.8
ORD109316,CUST1051,2023-09-01,Home & Garden,4.98,1,10,4.63,France,Bank Transfer,22.0,0,0,4.0,3.0,4.48
ORD109317,CUST8025,2023-12-04,Electronics,38.55,2,10,6.6,Brazil,Bank Transfer,57.0,1,0,4.0,8.0,69.39
ORD109318,CUST3410,2023-02-25,Clothing,1.01,2,15,10.88,India,Crypto,33.0,1,0,5.0,5.0,1.72
ORD109319,CUST2820,2022-11-24,Clothing,8.34,5,0,7.59,USA,Debit Card,63.0,1,0,2.0,9.0,41.7
ORD109320,CUST3964,2023-04-08,Home & Garden,273.74,6,0,15.89,India,Debit Card,27.0,0,0,3.0,12.0,1642.44
ORD109321,CUST3521,2023-05-05,Sports,187.56,3,20,6.08,Germany,Debit Card,35.0,1,0,4.0,9.0,450.14
ORD109322,CUST2869,2022-05-17,Sports,59.42,8,30,1.05,France,Debit Card,31.0,1,0,5.0,12.0,332.75
ORD109323,CUST3568,2022-09-24,Electronics,47.89,2,5,11.48,Mexico,Crypto,28.0,1,0,3.0,12.0,90.99
ORD109324,CUST6882,2022-06-27,Books,3.19,3,0,8.14,India,Debit Card,68.0,1,0,4.0,12.0,9.57
ORD109325,CUST6550,2023-12-05,Sports,13.62,4,0,11.52,UK,Bank Transfer,44.0,1,0,4.0,11.0,54.48
ORD109326,CUST2867,2023-08-31,Beauty,23.24,5,20,5.83,Japan,Bank Transfer,18.0,0,0,4.0,9.0,92.96
ORD109327,CUST8465,2022-12-02,Clothing,13.97,5,0,9.57,Canada,Bank Transfer,42.0,1,0,4.0,5.0,69.85
ORD109328,CUST8602,2022-10-16,Beauty,21.75,6,15,6.7,France,PayPal,51.0,1,0,4.0,3.0,110.92
ORD109329,CUST8863,2022-07-23,Beauty,157.44,4,10,0.43,Japan,Bank Transfer,39.0,1,0,3.0,10.0,566.78
ORD109330,CUST3738,2022-03-28,Clothing,17.28,7,15,11.28,Japan,Credit Card,53.0,1,1,3.0,8.0,102.82
ORD109331,CUST4269,2023-03-01,Clothing,22.0,8,0,10.8,UK,Crypto,44.0,1,0,1.0,4.0,176.0
ORD109332,CUST4199,2023-01-12,Toys,80.43,4,0,13.11,Japan,Credit Card,63.0,1,0,5.0,6.0,321.72
ORD109333,CUST3579,2022-07-06,Sports,6.03,9,0,4.36,USA,Bank Transfer,38.0,1,0,5.0,14.0,54.27
ORD109334,CUST7103,2023-02-07,Toys,12.08,6,15,7.95,USA,Crypto,,0,0,4.0,9.0,61.61
ORD109335,CUST6530,2023-01-22,Books,204.9,8,10,5.72,Australia,Crypto,46.0,1,1,4.0,5.0,98.35
ORD109336,CUST5005,2023-08-08,Sports,35.4,9,20,12.64,USA,Debit Card,23.0,0,0,5.0,12.0,254.88
ORD109337,CUST5935,2022-08-18,Electronics,21.89,1,0,8.65,Australia,Crypto,69.0,1,1,2.0,3.0,21.89
ORD109338,CUST8232,2022-01-22,Clothing,22.74,5,10,6.12,Australia,Bank Transfer,44.0,1,0,5.0,8.0,102.33
ORD109339,CUST8861,2022-01-24,Food,14.91,7,15,16.01,Japan,Credit Card,33.0,1,0,,10.0,88.71
ORD109340,CUST1240,2023-07-26,Clothing,9.16,2,5,17.73,India,Crypto,25.0,0,0,3.0,10.0,17.4
ORD109341,CUST4440,2023-10-25,Electronics,68.78,7,30,15.7,UK,Debit Card,48.0,0,0,5.0,11.0,337.02
ORD109342,CUST5631,2023-09-19,Sports,22.08,7,15,9.82,USA,Bank Transfer,27.0,1,0,4.0,4.0,131.38
ORD109343,CUST2407,2023-10-04,Books,69.6,3,10,5.81,Germany,Debit Card,24.0,1,0,4.0,9.0,187.92
ORD109344,CUST4502,2022-08-23,Clothing,8.72,9,20,18.22,UK,Debit Card,68.0,1,0,4.0,6.0,62.78
ORD109345,CUST5038,2022-04-02,Clothing,14.91,7,15,14.86,Brazil,Crypto,57.0,0,0,5.0,9.0,88.71
ORD109346,CUST1082,2023-04-19,Home & Garden,25.4,5,0,12.42,Mexico,Debit Card,33.0,1,0,4.0,4.0,127.0
ORD109347,CUST6077,2022-07-23,Electronics,28.4,7,0,6.19,Mexico,Crypto,52.0,0,0,4.0,10.0,198.8
ORD109348,CUST8998,2022-09-26,Books,81.88,7,10,2.37,France,Debit Card,39.0,1,0,2.0,3.0,515.84
ORD109349,CUST4768,2023-12-20,Clothing,19.75,6,5,1.95,Germany,PayPal,38.0,0,0,4.0,14.0,112.57
ORD109350,CUST1950,2022-06-22,Beauty,81.13,4,20,8.11,UK,Bank Transfer,43.0,1,1,2.0,2.0,259.62
ORD109351,CUST8995,2022-02-20,Books,51.93,8,0,10.76,USA,Crypto,65.0,1,0,5.0,11.0,415.44
ORD109352,CUST1610,2023-02-15,Sports,29.13,2,0,1.82,India,Crypto,27.0,1,0,4.0,13.0,58.26
ORD109353,CUST5669,2023-09-25,Clothing,10.57,8,0,13.03,UK,Bank Transfer,25.0,1,0,4.0,9.0,84.56
ORD109354,CUST7429,2023-03-16,Home & Garden,82.13,5,30,0.43,USA,Crypto,62.0,1,0,4.0,9.0,287.46
ORD109355,CUST6084,2023-09-07,Clothing,10.9,7,0,6.82,Australia,Bank Transfer,41.0,0,0,4.0,3.0,76.3
ORD109356,CUST4605,2022-09-24,Clothing,32.28,3,30,14.26,France,Credit Card,21.0,1,0,5.0,12.0,67.79
ORD109357,CUST5554,2022-06-02,Beauty,31.04,7,15,19.14,Germany,PayPal,24.0,0,0,3.0,9.0,184.69
ORD109358,CUST4283,2022-04-02,Home & Garden,25.83,9,0,8.65,UK,Crypto,21.0,1,0,5.0,11.0,232.47
ORD109359,CUST3173,2023-01-12,Beauty,20.76,7,0,7.27,Australia,Credit Card,58.0,1,0,5.0,3.0,145.32
ORD109360,CUST4484,2022-06-24,Electronics,12.35,1,0,7.51,France,PayPal,33.0,1,1,4.0,10.0,12.35
ORD109361,CUST2522,2023-08-04,Electronics,4.76,9,0,7.42,Mexico,Debit Card,61.0,1,0,1.0,1.0,42.84
ORD109362,CUST7568,2022-05-01,Food,178.5,7,30,12.06,Australia,PayPal,30.0,1,0,4.0,9.0,874.65
ORD109363,CUST3601,2022-01-15,Home & Garden,18.36,2,10,5.03,France,Crypto,52.0,1,0,4.0,12.0,33.05
ORD109364,CUST3657,2023-06-23,Home & Garden,28.4,5,0,4.9,Mexico,Debit Card,67.0,1,0,3.0,10.0,142.0
ORD109365,CUST7080,2023-03-22,Home & Garden,28.19,2,5,4.73,Japan,Debit Card,20.0,1,1,3.0,8.0,53.56
ORD109366,CUST6662,2023-04-10,Electronics,123.31,7,20,13.14,Australia,Credit Card,49.0,0,0,5.0,5.0,690.54
ORD109367,CUST8325,2023-11-21,Sports,336.92,9,5,10.37,Australia,Bank Transfer,20.0,1,0,3.0,8.0,2880.67
ORD109368,CUST3159,2023-05-22,Electronics,40.12,4,10,9.76,Japan,Credit Card,49.0,1,0,4.0,11.0,144.43
ORD109369,CUST3449,2022-05-02,Home & Garden,27.43,3,15,17.34,France,Debit Card,48.0,1,1,4.0,10.0,69.95
ORD109370,CUST4830,2022-08-18,Home & Garden,8.6,6,0,11.22,Brazil,PayPal,57.0,1,0,5.0,7.0,51.6
ORD109371,CUST1121,2024-01-01,Toys,5.86,8,20,18.26,France,Crypto,55.0,0,0,3.0,9.0,37.5
ORD109372,CUST5368,2022-07-28,Home & Garden,3.94,8,5,14.88,India,Credit Card,20.0,1,0,2.0,3.0,29.94
ORD109373,CUST2317,2022-07-15,Electronics,12.74,8,0,2.83,Japan,Debit Card,63.0,1,0,5.0,3.0,101.92
ORD109374,CUST5493,2022-09-30,Home & Garden,2.69,5,20,13.09,Germany,PayPal,56.0,0,0,3.0,7.0,10.76
ORD109375,CUST3518,2022-10-22,Electronics,120.86,6,10,15.21,Canada,Debit Card,74.0,1,0,4.0,6.0,652.64
ORD109376,CUST6080,2023-05-22,Electronics,55.02,2,0,1.56,USA,Credit Card,72.0,1,0,4.0,2.0,110.04
ORD109377,CUST2230,2023-01-27,Electronics,24.48,6,0,11.3,France,Bank Transfer,44.0,1,1,3.0,8.0,146.88
ORD109378,CUST2133,2022-05-14,Home & Garden,125.37,5,10,0.58,Germany,Debit Card,33.0,1,0,4.0,13.0,564.17
ORD109379,CUST8607,2023-03-18,Electronics,9.16,3,0,9.5,Germany,PayPal,21.0,1,0,3.0,13.0,27.48
ORD109380,CUST2301,2022-07-31,Home & Garden,12.38,8,0,13.66,Australia,Debit Card,67.0,1,0,4.0,9.0,99.04
ORD109381,CUST5034,2023-09-07,Toys,3.25,4,5,3.69,Australia,Credit Card,56.0,1,0,5.0,10.0,12.35
ORD109382,CUST8735,2022-08-09,Sports,83.87,2,0,11.56,UK,Crypto,63.0,1,0,3.0,14.0,167.74
ORD109383,CUST2910,2022-10-17,Electronics,12.52,3,0,0.54,Australia,Crypto,59.0,1,0,4.0,14.0,37.56
ORD109384,CUST7712,2023-11-25,Electronics,33.75,2,20,9.74,UK,Debit Card,66.0,1,0,1.0,10.0,54.0
ORD109385,CUST2505,2022-07-13,Sports,110.29,2,0,9.85,Mexico,Crypto,39.0,1,1,5.0,10.0,220.58
ORD109386,CUST8970,2023-03-05,Beauty,171.58,3,10,8.72,UK,Crypto,61.0,1,0,5.0,13.0,463.27
ORD109387,CUST4185,2022-07-04,Electronics,31.98,7,0,4.53,Japan,Crypto,49.0,0,0,5.0,13.0,223.86
ORD109388,CUST2916,2023-02-23,Books,52.51,1,0,11.77,Brazil,Credit Card,25.0,1,0,4.0,14.0,52.51
ORD109389,CUST8040,2022-05-30,Home & Garden,11.19,6,0,11.97,India,Bank Transfer,63.0,0,0,3.0,10.0,67.14
ORD109390,CUST5915,2022-01-30,Home & Garden,249.65,1,5,17.44,USA,Credit Card,43.0,1,0,5.0,4.0,237.17
ORD109391,CUST7996,2022-10-25,Toys,27.13,3,0,21.2,Germany,Credit Card,74.0,1,0,5.0,10.0,81.39
ORD109392,CUST4548,2022-09-26,Books,36.46,4,0,2.89,Japan,Bank Transfer,29.0,1,1,4.0,14.0,145.84
ORD109393,CUST3757,2022-08-30,Beauty,20.32,8,15,4.7,India,PayPal,24.0,0,0,4.0,12.0,138.18
ORD109394,CUST2956,2023-09-25,Clothing,139.64,2,0,6.35,Australia,PayPal,54.0,1,0,5.0,8.0,279.28
ORD109395,CUST7464,2023-04-07,Home & Garden,42.08,7,0,8.33,India,Bank Transfer,40.0,1,0,,8.0,294.56
ORD109396,CUST1178,2022-09-12,Sports,82.53,3,0,7.44,Japan,Credit Card,19.0,0,0,2.0,8.0,247.59
ORD109397,CUST1896,2023-01-14,Clothing,50.64,1,20,9.93,Japan,Bank Transfer,20.0,1,0,4.0,11.0,40.51
ORD109398,CUST7362,2023-08-20,Home & Garden,25.42,6,15,4.02,Mexico,PayPal,22.0,1,0,4.0,10.0,129.64
ORD109399,CUST7932,2023-12-02,Electronics,101.02,2,5,5.66,Japan,Bank Transfer,34.0,0,0,2.0,5.0,191.94
ORD109400,CUST7068,2023-10-25,Electronics,50.12,3,5,4.24,Mexico,Bank Transfer,28.0,0,0,5.0,11.0,142.84
ORD109401,CUST2551,2023-04-15,Clothing,10.45,6,10,8.92,Australia,PayPal,35.0,0,0,5.0,2.0,56.43
ORD109402,CUST1491,2022-03-29,Books,10.1,3,0,4.19,USA,Crypto,66.0,1,0,4.0,3.0,30.3
ORD109403,CUST1060,2022-01-11,Toys,39.59,5,15,5.99,France,Bank Transfer,41.0,0,0,5.0,6.0,168.26
ORD109404,CUST2077,2023-04-26,Home & Garden,98.39,3,10,12.93,Brazil,Debit Card,37.0,0,1,4.0,10.0,265.65
ORD109405,CUST6799,2022-05-17,Sports,236.82,7,10,5.31,Canada,PayPal,31.0,1,0,4.0,9.0,1491.97
ORD109406,CUST7681,2022-11-28,Electronics,3.92,7,0,9.7,USA,PayPal,39.0,1,0,2.0,9.0,27.44
ORD109407,CUST3895,2023-12-11,Toys,34.15,1,0,14.86,Australia,Debit Card,39.0,1,1,5.0,2.0,34.15
ORD109408,CUST8131,2023-02-12,Home & Garden,59.6,6,0,11.13,USA,PayPal,43.0,0,0,4.0,3.0,357.6
